Washington,Arizona,Nevada,California,Oregon,Customer Lifetime Value,Response,Coverage,Education,Employed,Unemployed,Medical_Leave,Disabled,Retired,Female,Male,Income,Suburban,Rural,Urban,Married,Single,Divorced,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Corporate Auto,Personal Auto,Special Auto,Corporate L3,Personal L3,Corporate L2,Personal L1,Special L2,Corporate L1,Personal L2,Special L1,Special L3,Renew Offer Type,Agent,Call Center,Web,Branch,Total Claim Amount,Two Door,Four Door,SUV,Luxury SUV,Sports Car,Luxury Car,Vehicle Size,Activation_date
0,0,0,0,1,4874.07,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,68,10,36,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,1,0,0,609.32,1,0,0,0,0,0,2,2011-01-18
0,0,0,1,0,7261.62,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,101,7,19,0,4,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,0,0,1,0,727.2,0,0,1,0,0,0,2,2011-01-26
0,1,0,0,0,8005.96,No,1,2,1,0,0,0,0,0,1,63357,1,0,0,1,0,0,101,26,42,0,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,565.51,0,0,1,0,0,0,2,2011-02-20
0,1,0,0,0,2996.14,No,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,82,9,21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,1,0,0,590.4,0,1,0,0,0,0,3,2011-01-22
0,1,0,0,0,4175.95,No,1,2,1,0,0,0,0,0,1,23060,1,0,0,1,0,0,109,13,25,3,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,1,0,0,0,731.35,0,0,1,0,0,0,2,2011-02-21
0,1,0,0,0,8491.86,No,1,3,1,0,0,0,0,0,1,27781,1,0,0,1,0,0,71,33,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,1,0,0,0,340.8,0,1,0,0,0,0,2,2011-01-18
0,1,0,0,0,2402.17,No,1,2,1,0,0,0,0,0,1,43246,0,1,0,0,1,0,62,19,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,52.44,0,1,0,0,0,0,2,2011-02-02
0,0,0,0,1,4775.48,No,2,1,0,0,0,1,0,1,0,14254,1,0,0,1,0,0,124,21,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Offer3,0,0,0,1,595.2,0,0,1,0,0,0,3,2011-01-30
0,0,1,0,0,4235.18,No,3,2,1,0,0,0,0,0,1,60334,0,1,0,1,0,0,106,5,67,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,1,0,111.16,0,1,0,0,0,0,3,2011-02-12
0,0,0,1,0,5107.16,Yes,1,2,1,0,0,0,0,1,0,35625,0,0,1,1,0,0,65,10,56,1,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,288.57,0,1,0,0,0,0,2,2011-01-26
0,0,0,0,1,13167.61,No,1,2,1,0,0,0,0,1,0,54684,0,0,1,1,0,0,111,13,15,3,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,302.14,0,0,0,0,1,0,2,2011-02-12
0,0,0,0,1,2520.3,No,1,2,1,0,0,0,0,0,1,56228,0,0,1,0,1,0,65,4,79,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,276.88,1,0,0,0,0,0,2,2011-02-16
0,0,0,0,1,5189.29,No,2,2,1,0,0,0,0,0,1,82166,1,0,0,0,1,0,134,9,43,3,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,1,0,0,0,643.2,0,0,1,0,0,0,2,2011-02-15
0,0,0,0,1,2893.31,No,1,2,1,0,0,0,0,1,0,30406,1,0,0,1,0,0,73,29,93,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,350.4,0,1,0,0,0,0,2,2011-02-15
0,1,0,0,0,3985.55,No,3,2,1,0,0,0,0,0,1,75007,1,0,0,0,0,1,101,1,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,668.77,0,1,0,0,0,0,2,2011-02-12
1,0,0,0,0,2414.64,No,1,2,1,0,0,0,0,0,1,79271,0,0,1,1,0,0,62,24,63,4,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,232.75,0,1,0,0,0,0,2,2011-02-26
0,1,0,0,0,18688.31,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,76,2,66,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,364.8,0,1,0,0,0,0,1,2011-01-08
0,0,0,1,0,16589.71,No,3,2,1,0,0,0,0,0,1,59414,0,1,0,1,0,0,140,34,56,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,65.02,0,0,1,0,0,0,2,2011-01-02
0,0,0,0,1,23331.83,No,1,2,1,0,0,0,0,0,1,44719,1,0,0,0,1,0,66,6,55,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,316.8,0,1,0,0,0,0,2,2011-01-02
0,0,1,0,0,4699.03,No,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,129,14,93,2,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,291.74,0,0,1,0,0,0,2,2011-02-23
0,0,0,1,0,2395.57,Yes,1,4,0,0,0,1,0,1,0,21986,1,0,0,0,0,1,63,1,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,0,1,333.7,1,0,0,0,0,0,2,2011-01-27
0,0,0,0,1,8861.48,No,1,1,1,0,0,0,0,1,0,58480,1,0,0,0,0,1,113,6,35,1,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,542.4,0,0,1,0,0,0,2,2011-01-22
1,0,0,0,0,8936.82,No,1,3,1,0,0,0,0,1,0,37520,0,1,0,1,0,0,74,21,30,0,2,0,0,1,0,0,0,0,0,0,0,0,1,Offer1,1,0,0,0,163.58,1,0,0,0,0,0,2,2011-01-01
0,0,0,1,0,7340.5,No,1,2,1,0,0,0,0,0,1,50165,0,1,0,0,0,1,62,15,63,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,130.0,1,0,0,0,0,0,2,2011-02-20
0,1,0,0,0,26453.94,No,2,2,1,0,0,0,0,0,1,42961,1,0,0,1,0,0,83,24,16,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,398.4,0,1,0,0,0,0,2,2011-02-12
0,0,0,0,1,6342.47,No,2,1,1,0,0,0,0,0,1,86687,0,0,1,0,1,0,80,4,82,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,274.16,0,1,0,0,0,0,3,2011-02-13
0,0,0,0,1,6560.82,No,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,93,2,88,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,41.62,0,1,0,0,0,0,3,2011-01-04
0,1,0,0,0,6687.59,No,2,2,1,0,0,0,0,1,0,23772,0,1,0,1,0,0,83,19,25,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,100.65,0,1,0,0,0,0,2,2011-02-15
0,0,0,1,0,3681.25,No,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,98,23,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,1,0,354.94,0,1,0,0,0,0,2,2011-01-29
0,1,0,0,0,2555.54,No,1,4,0,0,0,1,0,1,0,18241,0,1,0,1,0,0,65,17,44,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,151.99,1,0,0,0,0,0,2,2011-01-20
0,0,0,0,1,2373.8,No,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,65,32,88,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,1,0,0,0,312.0,1,0,0,0,0,0,2,2011-01-14
0,0,0,1,0,2732.65,No,1,1,1,0,0,0,0,1,0,86650,0,0,1,0,1,0,69,7,64,2,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,1,0,323.87,1,0,0,0,0,0,2,2011-01-31
0,1,0,0,0,4703.72,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,137,11,73,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,1554.09,0,0,1,0,0,0,2,2011-01-10
0,0,0,0,1,19259.84,No,3,3,1,0,0,0,0,1,0,35973,1,0,0,1,0,0,159,5,97,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,763.2,0,0,0,0,1,0,3,2011-01-26
0,1,0,0,0,3844.57,No,2,1,1,0,0,0,0,0,1,26262,1,0,0,1,0,0,97,6,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,1,0,0,465.6,0,1,0,0,0,0,1,2011-01-22
0,0,0,1,0,4683.44,No,2,2,1,0,0,0,0,0,1,25187,1,0,0,1,0,0,121,8,79,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,1,0,0,580.8,0,0,1,0,0,0,2,2011-02-10
0,0,0,0,1,5174.08,No,1,1,1,0,0,0,0,1,0,88081,0,1,0,1,0,0,64,35,94,0,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,82.48,0,1,0,0,0,0,2,2011-01-26
0,0,0,0,1,2655.86,No,1,1,1,0,0,0,0,1,0,83460,1,0,0,0,0,1,66,20,18,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,0,1,0,0,443.45,0,1,0,0,0,0,2,2011-01-04
0,0,0,1,0,5615.07,No,1,2,0,0,0,1,0,1,0,19949,1,0,0,1,0,0,74,0,99,1,3,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,0,0,1,355.2,0,1,0,0,0,0,2,2011-01-03
0,0,0,0,1,3161.17,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,92,16,56,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,897.38,1,0,0,0,0,0,3,2011-01-18
0,1,0,0,0,7575.65,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,109,30,87,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,784.8,0,0,1,0,0,0,2,2011-02-21
0,0,0,1,0,3985.4,No,2,2,1,0,0,0,0,1,0,77739,0,0,1,1,0,0,98,31,61,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,428.56,0,1,0,0,0,0,3,2011-01-14
0,0,0,0,1,9706.38,No,2,2,1,0,0,0,0,1,0,23649,0,0,1,1,0,0,122,2,69,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,535.61,0,0,1,0,0,0,3,2011-02-11
0,1,0,0,0,7736.65,No,2,2,1,0,0,0,0,0,1,68980,0,0,1,0,0,1,98,25,87,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,464.04,0,1,0,0,0,0,2,2011-01-18
0,0,0,0,1,4179.49,No,3,3,1,0,0,0,0,1,0,60010,1,0,0,1,0,0,103,4,86,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Offer2,1,0,0,0,494.4,0,1,0,0,0,0,2,2011-01-06
0,0,0,1,0,5759.01,No,1,2,1,0,0,0,0,1,0,30968,0,1,0,1,0,0,74,10,89,1,8,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,0,0,1,45.43,1,0,0,0,0,0,2,2011-02-26
0,0,0,1,0,4165.4,No,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,116,2,97,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,556.8,0,1,0,0,0,0,2,2011-02-22
1,0,0,0,0,2632.55,No,1,1,1,0,0,0,0,1,0,99841,1,0,0,1,0,0,65,14,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,312.0,0,1,0,0,0,0,1,2011-02-26
0,0,0,1,0,3885.46,Yes,3,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,105,3,92,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,504.0,0,1,0,0,0,0,3,2011-02-28
0,0,0,1,0,8161.94,No,1,2,1,0,0,0,0,0,1,32967,1,0,0,1,0,0,105,16,70,1,4,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,504.0,0,0,1,0,0,0,1,2011-02-16
0,0,0,0,1,13024.13,Yes,2,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,125,6,61,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,900.0,0,0,1,0,0,0,1,2011-01-31
0,0,0,1,0,14137.23,No,1,2,1,0,0,0,0,1,0,31794,1,0,0,0,0,1,119,12,16,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,571.2,0,0,1,0,0,0,2,2011-02-18
1,0,0,0,0,3700.68,No,2,1,1,0,0,0,0,1,0,36710,1,0,0,0,1,0,94,17,56,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,676.8,0,1,0,0,0,0,1,2011-01-05
0,0,0,0,1,5511.03,No,1,2,1,0,0,0,0,1,0,36267,0,0,1,1,0,0,69,21,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,263.45,0,1,0,0,0,0,2,2011-02-15
0,0,0,0,1,5169.5,Yes,1,1,0,0,1,0,0,0,1,12430,1,0,0,0,1,0,73,22,13,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,350.4,0,1,0,0,0,0,2,2011-02-26
0,0,0,0,1,6044.02,No,1,1,1,0,0,0,0,1,0,93715,1,0,0,1,0,0,74,12,88,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,1,0,532.8,0,1,0,0,0,0,1,2011-01-20
0,0,1,0,0,4349.31,Yes,1,2,1,0,0,0,0,1,0,75648,0,1,0,1,0,0,108,28,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,0,0,0,1,112.66,0,0,1,0,0,0,3,2011-02-10
1,0,0,0,0,9688.13,No,1,2,0,0,1,0,0,1,0,24584,0,0,1,0,1,0,66,11,74,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,1,0,0,0,279.71,0,1,0,0,0,0,2,2011-02-01
0,0,0,1,0,5528.21,Yes,1,2,1,0,0,0,0,0,1,36088,1,0,0,0,1,0,72,16,31,0,9,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,345.6,0,1,0,0,0,0,2,2011-01-19
0,1,0,0,0,7894.5,No,1,2,1,0,0,0,0,0,1,21723,1,0,0,0,1,0,104,31,6,0,8,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,748.8,0,0,1,0,0,0,2,2011-01-24
0,0,0,0,1,5935.82,No,1,1,1,0,0,0,0,1,0,63833,0,0,1,1,0,0,73,17,69,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,199.46,0,1,0,0,0,0,3,2011-02-19
0,0,0,1,0,4520.34,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,61,7,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,304.16,0,1,0,0,0,0,2,2011-01-23
0,1,0,0,0,3219.15,No,2,2,1,0,0,0,0,1,0,45892,1,0,0,1,0,0,81,1,49,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,1,0,0,0,388.8,0,1,0,0,0,0,2,2011-02-26
0,0,0,0,1,5935.57,No,1,2,1,0,0,0,0,0,1,90263,1,0,0,1,0,0,74,17,36,0,8,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,1,0,355.2,1,0,0,0,0,0,2,2011-01-04
1,0,0,0,0,2322.57,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,63,8,87,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,1,0,0,0,453.6,0,1,0,0,0,0,2,2011-02-10
0,0,0,0,1,11692.01,No,2,2,1,0,0,0,0,0,1,40548,1,0,0,0,0,1,98,7,57,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,470.4,0,1,0,0,0,0,2,2011-02-06
0,0,0,0,1,10175.24,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,99,15,84,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,0,0,1,831.34,1,0,0,0,0,0,2,2011-01-28
1,0,0,0,0,2513.97,No,1,1,1,0,0,0,0,0,1,50450,1,0,0,1,0,0,63,24,80,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,302.4,0,1,0,0,0,0,2,2011-01-29
0,0,0,1,0,2897.78,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,85,4,45,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,612.0,1,0,0,0,0,0,2,2011-02-12
0,1,0,0,0,5515.25,No,1,2,1,0,0,0,0,1,0,75963,0,1,0,0,0,1,69,4,23,0,7,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,0,0,0,1,102.15,1,0,0,0,0,0,2,2011-02-08
0,1,0,0,0,3469.84,No,2,1,1,0,0,0,0,1,0,32714,1,0,0,1,0,0,87,35,48,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,1,0,0,0,513.04,0,1,0,0,0,0,2,2011-01-16
0,0,0,0,1,6907.55,No,2,2,1,0,0,0,0,1,0,42790,0,0,1,1,0,0,87,10,74,0,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,290.06,1,0,0,0,0,0,2,2011-01-09
0,0,0,0,1,3647.25,No,2,2,1,0,0,0,0,1,0,20694,1,0,0,1,0,0,94,29,89,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,451.2,1,0,0,0,0,0,2,2011-01-10
0,0,0,1,0,3265.16,Yes,2,2,1,0,0,0,0,1,0,25820,1,0,0,0,0,1,82,10,69,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,393.6,0,1,0,0,0,0,2,2011-01-26
0,0,0,1,0,2514.28,No,1,1,1,0,0,0,0,0,1,24744,1,0,0,0,0,1,65,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,1,0,0,312.0,0,1,0,0,0,0,2,2011-02-07
1,0,0,0,0,4463.0,Yes,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73,35,52,3,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,1,0,350.4,1,0,0,0,0,0,2,2011-01-30
1,0,0,0,0,4570.67,No,1,2,0,0,0,1,0,1,0,27538,0,0,1,0,0,1,63,10,6,4,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,285.84,0,1,0,0,0,0,2,2011-01-27
0,0,0,0,1,2752.66,No,1,1,1,0,0,0,0,1,0,81280,0,0,1,1,0,0,68,6,47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,308.35,0,1,0,0,0,0,2,2011-02-23
0,0,0,1,0,2188.66,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,67,29,49,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,321.6,0,1,0,0,0,0,2,2011-01-09
0,0,1,0,0,2710.15,No,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,73,14,66,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,350.4,0,1,0,0,0,0,2,2011-01-04
1,0,0,0,0,14754.36,No,2,2,1,0,0,0,0,1,0,26486,1,0,0,0,1,0,128,18,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,614.4,0,0,1,0,0,0,2,2011-02-13
0,0,0,0,1,10759.4,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,97,12,24,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,1,0,465.6,1,0,0,0,0,0,1,2011-02-22
0,0,0,0,1,12357.12,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,182,4,34,0,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,1953.88,0,0,0,1,0,0,2,2011-01-02
0,1,0,0,0,5033.39,No,1,2,1,0,0,0,0,0,1,68331,1,0,0,1,0,0,63,23,38,0,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,0,1,302.4,0,1,0,0,0,0,1,2011-01-03
0,1,0,0,0,2370.62,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,71,1,66,1,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,511.2,1,0,0,0,0,0,2,2011-01-13
0,0,1,0,0,11236.31,No,1,2,1,0,0,0,0,0,1,21636,0,0,1,1,0,0,64,2,24,5,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,213.59,1,0,0,0,0,0,2,2011-01-11
0,0,0,0,1,12476.65,No,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,121,7,34,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,1,0,0,871.2,0,0,1,0,0,0,2,2011-01-01
0,0,0,0,1,14641.52,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,133,24,46,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,1386.87,0,0,1,0,0,0,2,2011-01-21
0,0,0,1,0,4731.84,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,14,92,0,7,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,1,0,307.2,0,1,0,0,0,0,2,2011-01-17
1,0,0,0,0,10620.49,No,1,2,1,0,0,0,0,1,0,35601,0,0,1,0,1,0,69,34,15,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,0,1,249.8,0,1,0,0,0,0,2,2011-01-28
0,0,0,0,1,13478.8,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,198,33,55,1,3,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,1,0,0,1425.6,0,0,0,1,0,0,2,2011-01-22
0,0,0,1,0,8873.2,No,1,2,1,0,0,0,0,0,1,28558,1,0,0,1,0,0,119,14,37,4,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,797.56,0,0,1,0,0,0,3,2011-02-15
0,0,1,0,0,5260.92,No,1,1,1,0,0,0,0,1,0,60101,0,1,0,1,0,0,66,34,74,0,3,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,1,0,0,0,1.33,1,0,0,0,0,0,2,2011-02-20
0,1,0,0,0,2792.01,No,2,2,1,0,0,0,0,0,1,22426,1,0,0,0,1,0,76,9,31,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,0,0,0,1,528.39,0,1,0,0,0,0,2,2011-02-26
0,0,0,0,1,10018.66,No,2,2,1,0,0,0,0,0,1,30720,1,0,0,1,0,0,139,17,24,4,5,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,778.46,0,0,1,0,0,0,1,2011-02-18
0,0,0,0,1,7180.27,No,3,2,1,0,0,0,0,1,0,34161,1,0,0,1,0,0,186,5,10,3,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,1,0,0,892.8,0,0,1,0,0,0,2,2011-02-25
0,0,0,0,1,3012.04,No,2,2,1,0,0,0,0,1,0,42987,0,1,0,0,0,1,77,14,48,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,128.49,0,1,0,0,0,0,1,2011-01-20
0,0,0,0,1,4236.81,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,61,21,13,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,292.8,0,1,0,0,0,0,2,2011-02-28
0,1,0,0,0,5283.36,No,2,1,1,0,0,0,0,1,0,80928,0,0,1,0,0,1,132,26,27,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,1,0,0,0,538.55,0,0,1,0,0,0,2,2011-01-17
1,0,0,0,0,5395.09,No,1,2,1,0,0,0,0,1,0,86640,0,1,0,1,0,0,67,2,25,0,5,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,1,0,65.46,0,1,0,0,0,0,2,2011-02-15
0,0,0,1,0,6913.57,No,1,2,0,0,0,0,1,1,0,26714,1,0,0,0,0,1,64,17,7,1,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,1,0,0,307.2,1,0,0,0,0,0,1,2011-02-14
0,1,0,0,0,2619.34,Yes,1,2,1,0,0,0,0,0,1,78618,0,0,1,0,0,1,66,7,56,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,1,0,0,0,225.58,1,0,0,0,0,0,2,2011-02-05
0,0,0,0,1,8390.12,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,78,22,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,732.34,0,1,0,0,0,0,1,2011-01-05
0,0,0,1,0,13727.8,Yes,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,126,12,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,604.8,0,0,1,0,0,0,2,2011-01-08
0,0,1,0,0,4482.02,No,1,2,1,0,0,0,0,0,1,62977,1,0,0,0,1,0,115,34,40,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,1,0,0,0,552.0,0,0,1,0,0,0,1,2011-02-03
0,0,0,0,1,2827.56,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,79,30,25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Offer3,0,0,0,1,568.8,0,1,0,0,0,0,2,2011-02-18
0,0,0,1,0,5584.96,No,1,1,0,0,0,1,0,1,0,19724,1,0,0,1,0,0,72,20,49,0,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,345.6,0,1,0,0,0,0,3,2011-02-03
0,0,0,1,0,7568.85,No,1,1,0,0,1,0,0,1,0,27558,1,0,0,1,0,0,65,18,48,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,312.0,0,1,0,0,0,0,2,2011-01-11
0,0,0,1,0,9664.33,No,2,2,1,0,0,0,0,1,0,86054,0,1,0,1,0,0,239,12,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,115.17,0,0,0,0,0,1,2,2011-02-28
0,0,0,1,0,6480.68,No,2,1,1,0,0,0,0,1,0,42846,0,0,1,1,0,0,81,14,42,0,4,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,0,0,0,1,286.14,0,1,0,0,0,0,2,2011-01-10
0,0,1,0,0,8707.62,No,1,2,1,0,0,0,0,1,0,57107,1,0,0,1,0,0,110,27,84,3,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,528.0,0,0,1,0,0,0,1,2011-01-05
0,0,0,0,1,9048.98,Yes,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,119,9,8,0,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,1,0,571.2,0,0,0,0,1,0,2,2011-01-24
